Time,x,y,z
1710446135.2652688,4.244065819014751,-5.614796424709636,-0.0033004012792441813
1710446135.2811892,4.286791228131188,-5.5962089298487685,-0.0044884392367924904
1710446135.2988,4.330383695212653,-5.578156836459761,-0.005601784373223257
1710446135.3150332,4.3731990211055365,-5.5594387145682145,-0.006596907223716986
1710446135.3325562,4.4164472020027,-5.541615854737244,-0.007336950382420707
1710446135.3487327,4.458389220680264,-5.523871122549861,-0.007344004264559854
1710446135.3658707,4.501805397129582,-5.50597424559304,-0.005617419632016262
1710446135.3815117,4.544385292720696,-5.486781139453189,-0.002968123335125688
1710446135.3987627,4.588030128802608,-5.46755433121823,-8.513955737179513e-05
1710446135.4147604,4.631492933997522,-5.446731291559379,0.002465082672366281
1710446135.4313827,4.675596878123911,-5.4257518220474195,0.004456136556329378
1710446135.4480653,4.718962605173144,-5.404487915146441,0.005621098299618857
1710446135.4649982,4.761701236123359,-5.38328116008559,0.006105976794903771
1710446135.481883,4.8037663995366024,-5.361851258477525,0.005749646781632653
1710446135.4985235,4.845378019100841,-5.339961393793763,0.004650839717011344
1710446135.5157535,4.887128055581228,-5.318015488084501,0.0030797827893208223
1710446135.5324054,4.928267289204959,-5.295585872164065,0.0010721504927640598
1710446135.5486977,4.969148653642055,-5.272780960811639,-0.0015163150667667847
1710446135.565412,5.010090973323774,-5.250357465603044,-0.004166458297585717
1710446135.5810874,5.050222101477547,-5.227749793667185,-0.00606085898323843
1710446135.5979147,5.091029195005473,-5.205564422860092,-0.007629395750914687
1710446135.6143398,5.131834424029174,-5.182994682401818,-0.008847276854567081
1710446135.6307886,5.1726270107948435,-5.160728403302228,-0.010747821085658502
1710446135.6479335,5.2133710552005414,-5.140518516160644,-0.011936736661182274
1710446135.6651988,5.254674373361199,-5.1207274167320325,-0.011522339716794215
1710446135.6812081,5.296272074235089,-5.098556233676577,-0.00979106943837902
1710446135.698725,5.339849755323904,-5.075956032023386,-0.007749455414904672
1710446135.714805,5.382961518461699,-5.052574665791764,-0.005488811351464373
1710446135.732098,5.427247597199274,-5.029619137483606,-0.003276174682916278
1710446135.747847,5.469500443105026,-5.006139728169348,-0.001453271221799326
1710446135.7645047,5.5114633169940115,-4.983390977927013,9.000226739826336e-05
1710446135.7809663,5.552605019903406,-4.960343624390647,0.0014335495744146132
1710446135.7983568,5.593364856905844,-4.937479862020299,0.0018429948636508274
1710446135.8141658,5.6324885259081805,-4.913256004957765,0.0025593351960812396
1710446135.831123,5.672506352073639,-4.887962912710812,0.00298298200941114
1710446135.8488011,5.712537624981446,-4.861755426582751,0.0018259413886778366
1710446135.8647068,5.751043333273796,-4.835137216274024,0.0015469250433339345
1710446135.88125,5.789561793706411,-4.808752895619886,0.000645205291398618
1710446135.89833,5.82747640576307,-4.781953573771338,0.00038683896251241864
